Codeshare,DestinationAirport,Equipment,Index,SourceAirport,Stops
"",LEX,M88 717,20165,ATL,0
"",LFM,AT7,23414,DXB,0
"",LFM,AT7,23454,KWI,0
"",LFM,AT7,23513,SYZ,0
"",LFR,CRJ,60733,CCS,0
"",LFT,ERD ER4,59098,DFW,0
"",LFW,333,50197,ABJ,0
"",LFW,343,9346,CDG,0
"",LFW,738 73G,12122,CMN,0
"",LFW,73W,23875,LOS,0
"",LFW,788,23808,GRU,0
"",LFW,788 73W,23670,ADD,0
"",LFW,CRJ,102,OUA,0
"",LFW,DH8,23615,ABJ,0
"",LFW,E70,30735,COO,0
"",LFW,E70 319,30726,ABJ,0
"",LFW,M87,90,COO,0
"",LGA,319,21470,MSY,0
"",LGA,319,21562,PBI,0
"",LGA,319,21881,SRQ,0
"",LGA,319,43375,DFW,0
"",LGA,319 E90,5112,DCA,0
"",LGA,319 E90,58968,DCA,0
"",LGA,319 M88,21916,TPA,0
"",LGA,320,14015,FLL,0
"",LGA,320,14156,MCO,0
"",LGA,320,14225,RSW,0
"",LGA,320,14271,SRQ,0
"",LGA,320,14291,TPA,0
"",LGA,320,20546,DEN,0
"",LGA,320,24383,DEN,0
"",LGA,320,43396,DTW,0
"",LGA,320,43511,MYR,0
"",LGA,320,43526,ORD,0
"",LGA,320 321,43420,FLL,0
"",LGA,320 738 73G 319,56778,IAH,0
"",LGA,320 757 M88 738 739 73H 73W,20167,ATL,0
"",LGA,320 E90,14191,PBI,0
"",LGA,320 M88 319,20640,DTW,0
"",LGA,320 M88 738,21302,MIA,0
"",LGA,321 320 319,4955,CLT,0
"",LGA,321 320 319,58814,CLT,0
"",LGA,717,24876,ATL,0
"",LGA,717,24990,CAK,0
"",LGA,736 73W,64871,YYZ,0
"",LGA,738,5250,DFW,0
"",LGA,738,6058,MIA,0
"",LGA,738,6285,ORD,0
"",LGA,738,6370,PBI,0
"",LGA,738,20272,AUA,0
"",LGA,738,55808,ATL,0
"",LGA,738,59099,DFW,0
"",LGA,738,59730,MIA,0
"",LGA,738,59926,ORD,0
"",LGA,738,60002,PBI,0
"",LGA,738 320 319 752 73G,57324,ORD,0
"",LGA,73W,20730,EYW,0
"",LGA,73W,63458,ATL,0
"",LGA,73W,63542,BNA,0
"",LGA,73W,63641,CAK,0
"",LGA,73W,63724,DEN,0
"",LGA,73W,63856,HOU,0
"",LGA,73W,64157,MKE,0
"",LGA,73W,64498,STL,0
"",LGA,73W 73H,64106,MDW,0
"",LGA,752 738 320,56146,DEN,0
"",LGA,CR7,20302,BGR,0
"",LGA,CR7,20370,BTV,0
"",LGA,CR7,20374,BUF,0
"",LGA,CR7,20429,CHS,0
"",LGA,CR7,20443,CLT,0
"",LGA,CR7,20499,CVG,0
"",LGA,CR7,20896,IND,0
"",LGA,CR7,20916,JAX,0
"",LGA,CR7,21315,MKE,0
"",LGA,CR7,21599,PIT,0
"",LGA,CR7,21648,RDU,0
"",LGA,CR7,21663,RIC,0
"",LGA,CR7,21675,ROC,0
"",LGA,CR7,21887,STL,0
"",LGA,CR7,21904,SYR,0
"",LGA,CR7,58657,BNA,0
"",LGA,CR7,59212,DTW,0
"",LGA,CR7,59608,LIT,0
"",LGA,CR7,60491,XNA,0
"",LGA,CR7,60520,YYZ,0
"",LGA,CR7 ERD,58888,CMH,0
"",LGA,CR7 ERD,60262,RDU,0
"",LGA,CR7 ERJ,20451,CMH,0
"",LGA,CR9,3598,MSY,0
"",LGA,DH3 E90 319,6458,PHL,0
"",LGA,E70,21333,MSN,0
"",LGA,E75,8211,YUL,0
"",LGA,E75,20556,DFW,0
"",LGA,E90 319,4798,BOS,0
"",LGA,E90 319,58675,BOS,0
"",LGA,E90 319,60076,PHL,0
"",LGA,E90 E75,8434,YYZ,0
"",LGA,ERD,58928,DAY,0
"",LGA,ERD,59321,GSO,0
"",LGA,ERD,59992,ORF,0
"",LGA,ERD,60272,RIC,0
"",LGA,ERD,60336,SDF,0
"",LGA,ERD,60477,TYS,0
"",LGA,ERD,60506,YUL,0
"",LGA,ERJ,21099,LEX,0
"",LGA,ERJ,21295,MHT,0
"",LGA,ERJ,21717,SDF,0
"",LGA,ERJ CR7,21958,YUL,0
"",LGA,M88 319 320 738,21404,MSP,0
"",LGA,M88 738 319,20751,FLL,0
"",LGA,M88 738 319 320,21228,MCO,0
"",LGB,319,6550,PHX,0
"",LGB,319,60169,PHX,0
"",LGB,320,13901,AUS,0
"",LGB,320,13934,BOS,0
"",LGB,320,14043,IAD,0
"",LGB,320,14074,JFK,0
"",LGB,320,14117,LAS,0
"",LGB,320,14178,OAK,0
"",LGB,320,14195,PDX,0
"",LGB,320,14238,SEA,0
"",LGB,320,14244,SFO,0
"",LGB,320,14267,SLC,0
"",LGB,320,14269,SMF,0
"",LGG,320,8979,AJA,0
"",LGG,320,9199,BIA,0
"",LGG,320,31091,LIL,0
"",LGG,320,31098,OST,0
"",LGG,320,31101,PMI,0
"",LGG,320,31106,RHO,0
"",LGG,320,65397,AJA,0
"",LGG,320,65405,BIA,0
"",LGI,ATP,45987,NAS,0
"",LGI,DH8,58477,NAS,0
"",LGK,320,10725,KCH,0
"",LGK,320,10760,KUL,0
"",LGK,320,10809,PEN,0
"",LGK,320,10827,SIN,0
"",LGK,320,53894,SIN,0
"",LGK,320 319,40889,SIN,0
"",LGK,737,5669,KUL,0
"",LGK,738 734,40659,KUL,0
"",LGK,739,44364,KUL,0
"",LGK,AT7,28355,PEN,0
"",LGK,AT7,28367,SZB,0
"",LGK,AT7,44373,PEN,0
"",LGK,AT7,44379,SZB,0
"",LGP,320,200,MNL,0
"",LGP,320,46195,MNL,0
"",LGP,320 319,1926,MNL,0
"",LGP,ATR,1830,CEB,0
"",LGQ,E70 E90,23605,UIO,0
"",LGW,100,66186,TIV,0
"",LGW,310,54003,YUL,0
"",LGW,319,301,FNA,0
"",LGW,319,14873,PFO,0
"",LGW,319,23011,NOC,0
"",LGW,319,50700,ERF,0
"",LGW,319,53656,FNC,0
"",LGW,319,54380,ABZ,0
"",LGW,319,54386,AGA,0
"",LGW,319,54486,BFS,0
"",LGW,319,54495,BGO,0
"",LGW,319,54499,BIA,0
"",LGW,319,54519,BOD,0
"",LGW,319,54528,BRI,0
"",LGW,319,54568,BRU,0
"",LGW,319,54623,BUD,0
"",LGW,319,54648,CDG,0
"",LGW,319,54666,CGN,0
"",LGW,319,54687,CTA,0
"",LGW,319,54705,DUS,0
"",LGW,319,54850,HAM,0
"",LGW,319,54874,INN,0
"",LGW,319,54876,INV,0
"",LGW,319,54878,IOM,0
"",LGW,319,54881,JER,0
"",LGW,319,55097,LUX,0
"",LGW,319,55110,LYS,0
"",LGW,319,55173,MPL,0
"",LGW,319,55274,NTE,0
"",LGW,319,55280,OLB,0
"",LGW,319,55325,PMO,0
"",LGW,319,55361,SCQ,0
"",LGW,319,55418,SVQ,0
"",LGW,319,55419,SXB,0
"",LGW,319,55505,VRN,0
"",LGW,319,55506,ZAG,0
"",LGW,319,62271,FLR,0
"",LGW,319 320,53721,LIS,0
"",LGW,319 320,54416,ALC,0
"",LGW,319 320,54430,AMS,0
"",LGW,319 320,54446,ATH,0
"",LGW,319 320,54459,BCN,0
"",LGW,319 320,54678,CPH,0
"",LGW,319 320,54694,DBV,0
"",LGW,319 320,54722,EDI,0
"",LGW,319 320,54738,EFL,0
"",LGW,319 320,54758,FCO,0
"",LGW,319 320,54869,IBZ,0
"",LGW,319 320,54904,KRK,0
"",LGW,319 320,54911,LEI,0
"",LGW,319 320,55018,LIN,0
"",LGW,319 320,55029,LIS,0
"",LGW,319 320,55133,MAH,0
"",LGW,319 320,55167,MJV,0
"",LGW,319 320,55175,MRS,0
"",LGW,319 320,55177,MUC,0
"",LGW,319 320,55202,MXP,0
"",LGW,319 320,55224,NAP,0
"",LGW,319 320,55267,NCL,0
"",LGW,319 320,55287,OPO,0
"",LGW,319 320,55301,OTP,0
"",LGW,319 320,55315,PMI,0
"",LGW,319 320,55333,PRG,0
"",LGW,319 320,55340,PSA,0
"",LGW,319 320,55377,SKG,0
"",LGW,319 320,55380,SOF,0
"",LGW,319 320,55386,SPU,0
"",LGW,319 320,55436,SXF,0
"",LGW,319 320,55467,TLL,0
"",LGW,319 320,55475,TLS,0
"",LGW,319 320,55494,VCE,0
"",LGW,319 320,55503,VIE,0
"",LGW,319 320,55507,ZRH,0
"",LGW,319 320 734,14848,NCE,0
"",LGW,319 320 734,14916,TRN,0
"",LGW,319 734,14405,ALC,0
"",LGW,319 734,14409,AMS,0
"",LGW,319 734,14562,JER,0
"",LGW,319 734,14827,MLA,0
"",LGW,319 734 320,14402,AGP,0
"",LGW,319 734 320,14428,BCN,0
"",LGW,319 734 320,14512,FAO,0
"",LGW,320,527,CMN,0
"",LGW,320,553,TNG,0
"",LGW,320,11293,CTA,0
"",LGW,320,11322,PMO,0
"",LGW,320,13226,CTA,0
"",LGW,320,13618,PMO,0
"",LGW,320,14400,ACE,0
"",LGW,320,14594,LCA,0
"",LGW,320,14910,TFS,0
"",LGW,320,32488,FLR,0
"",LGW,320,33205,OLB,0
"",LGW,320,44854,SPU,0
"",LGW,320,48430,PDL,0
"",LGW,320,54382,ACE,0
"",LGW,320,54384,ADB,0
"",LGW,320,54408,AJA,0
"",LGW,320,54509,BJV,0
"",LGW,320,54663,CFU,0
"",LGW,320,54667,CHQ,0
"",LGW,320,54701,DME,0
"",LGW,320,54776,FUE,0
"",LGW,320,54867,HRG,0
"",LGW,320,54886,JMK,0
"",LGW,320,54889,JTR,0
"",LGW,320,54908,LCA,0
"",LGW,320,55040,LPA,0
"",LGW,320,55305,PFO,0
"",LGW,320,55357,RHO,0
"",LGW,320,55387,SSH,0
"",LGW,320,55464,TFS,0
"",LGW,320,55485,TLV,0
"",LGW,320,55509,ZTH,0
"",LGW,320,58168,DME,0
"",LGW,320,62144,BCN,0
"",LGW,320,65033,KEF,0
"",LGW,320 319,22857,BHD,0
"",LGW,320 319,22927,DUB,0
"",LGW,320 319,37040,MLA,0
"",LGW,320 319,53790,OPO,0
"",LGW,320 319,54395,AGP,0
"",LGW,320 319,54452,AYT,0
"",LGW,320 319,54513,BLQ,0
"",LGW,320 319,54597,BSL,0
"",LGW,320 319,54698,DLM,0
"",LGW,320 319,54744,FAO,0
"",LGW,320 319,54772,FNC,0
"",LGW,320 319,54778,GIB,0
"",LGW,320 319,54788,GLA,0
"",LGW,320 319,54819,GVA,0
"",LGW,320 319,54861,HER,0
"",LGW,320 319,54897,KGS,0
"",LGW,320 319,54898,KLX,0
"",LGW,320 319,55126,MAD,0
"",LGW,320 319,55169,MLA,0
"",LGW,320 319,55243,NCE,0
"",LGW,320 319,55349,RAK,0
"",LGW,320 319,55504,VLC,0
"",LGW,320 319 734,14532,GOA,0
"",LGW,320 734 319,14842,NAP,0
"",LGW,321,51917,LPA,0
"",LGW,321,51949,PMI,0
"",LGW,321,66387,ACE,0
"",LGW,321,66402,AYT,0
"",LGW,321,66436,BJV,0
"",LGW,321,66463,FNC,0
"",LGW,321,66471,HER,0
"",LGW,321,66473,HRG,0
"",LGW,321,66488,LCA,0
"",LGW,321,66534,MAH,0
"",LGW,321,66565,NBE,0
"",LGW,321,66568,NCE,0
"",LGW,321,66570,PFO,0
"",LGW,321,66590,VCE,0
"",LGW,321,66592,VRN,0
"",LGW,321 752,66393,AGP,0
"",LGW,321 752,66398,ALC,0
"",LGW,321 752,66407,BCN,0
"",LGW,321 752,66440,DBV,0
"",LGW,321 752,66444,DLM,0
"",LGW,321 752,66575,PMI,0
"",LGW,321 752 332,66586,TFS,0
"",LGW,330,16747,PEK,0
"",LGW,330,54020,YVR,0
"",LGW,330,54027,YYC,0
"",LGW,330,54042,YYZ,0
"",LGW,330,61819,PEK,0
"",LGW,330,65637,JED,0
"",LGW,332,51872,CUN,0
"",LGW,332 321,66580,SSH,0
"",LGW,333,61654,ANU,0
"",LGW,333,61845,UVF,0
"",LGW,333 744,61710,BGI,0
"",LGW,734,14456,BRI,0
"",LGW,734,14902,SKG,0
"",LGW,734,14908,SZG,0
"",LGW,734,14911,TIA,0
"",LGW,734 319,14406,ALG,0
"",LGW,734 319,14452,BOD,0
"",LGW,734 319,14478,CTA,0
"",LGW,734 319,14481,DBV,0
"",LGW,734 319,14507,EDI,0
"",LGW,734 319,14529,GLA,0
"",LGW,734 319,14884,PSA,0
"",LGW,734 319 320,14888,RAK,0
"",LGW,734 319 320,14922,VCE,0
"",LGW,734 319 320,14927,VRN,0
"",LGW,734 320 319,14515,FCO,0
"",LGW,735 E75,13844,MSQ,0
"",LGW,737,33187,NAP,0
"",LGW,738,12123,CMN,0
"",LGW,738,12249,RAK,0
"",LGW,738,26611,DUB,0
"",LGW,738,27064,KUN,0
"",LGW,738,27507,ORK,0
"",LGW,738,27851,SNN,0
"",LGW,738,28005,SVQ,0
"",LGW,738,52802,SAW,0
"",LGW,738,60637,MAD,0
"",LGW,739 321 738,52573,IST,0
"",LGW,73C 735,15794,RIX,0
"",LGW,73G,50736,PRN,0
"",LGW,73H,22193,AAL,0
"",LGW,73H,22195,ACE,0
"",LGW,73H,22197,AES,0
"",LGW,73H,22207,AGP,0
"",LGW,73H,22229,ALC,0
"",LGW,73H,22271,ARN,0
"",LGW,73H,22309,BCN,0
"",LGW,73H,22330,BGO,0
"",LGW,73H,22354,BUD,0
"",LGW,73H,22388,CPH,0
"",LGW,73H,22409,CTA,0
"",LGW,73H,22413,DBV,0
"",LGW,73H,22429,FAO,0
"",LGW,73H,22436,FCO,0
"",LGW,73H,22441,FUE,0
"",LGW,73H,22448,GOT,0
"",LGW,73H,22470,HEL,0
"",LGW,73H,22479,IBZ,0
"",LGW,73H,22484,JTR,0
"",LGW,73H,22502,LCA,0
"",LGW,73H,22543,LPA,0
"",LGW,73H,22571,NCE,0
"",LGW,73H,22625,OSL,0
"",LGW,73H,22664,PMI,0
"",LGW,73H,22690,SPU,0
"",LGW,73H,22696,SVG,0
"",LGW,73H,22713,TFS,0
"",LGW,73H,22723,TOS,0
"",LGW,73H,22734,TRD,0
"",LGW,73H,22747,TRF,0
"",LGW,73H,52995,AGA,0
"",LGW,73H,53001,AGP,0
"",LGW,73H,53042,BJV,0
"",LGW,73H,53118,FAO,0
"",LGW,73H,53133,FUE,0
"",LGW,73H,53151,HER,0
"",LGW,73H,53165,JMK,0
"",LGW,73H,53166,KGS,0
"",LGW,73H,53174,LCA,0
"",LGW,73H,53231,LPA,0
"",LGW,73H,53258,MAH,0
"",LGW,73H,53304,MLA,0
"",LGW,73H,53315,NBE,0
"",LGW,73H,53426,SSH,0
"",LGW,73H,53464,VCE,0
"",LGW,73H,53471,ZTH,0
"",LGW,73H,53479,AGA,0
"",LGW,73H,53483,AYT,0
"",LGW,73H,53502,DLM,0
"",LGW,73H,53520,HRG,0
"",LGW,73H,53522,LCA,0
"",LGW,73H,53578,PFO,0
"",LGW,73H,53586,PMI,0
"",LGW,73H,53589,PVK,0
"",LGW,73H,53590,RAK,0
"",LGW,73H,53592,RHO,0
"",LGW,73H 75W,52987,ACE,0
"",LGW,73H 75W,53019,AYT,0
"",LGW,73H 75W,53156,HRG,0
"",LGW,73H 75W,53395,PMI,0
"",LGW,73H 75W,53405,PVK,0
"",LGW,73H 75W,53408,RAK,0
"",LGW,73H 75W,53418,RHO,0
"",LGW,73H 75W,53607,TFS,0
"",LGW,73H E90 735 73N,46312,KBP,0
"",LGW,744,61720,CUN,0
"",LGW,744,61736,HAV,0
"",LGW,744,61750,LAS,0
"",LGW,744,61797,MBJ,0
"",LGW,744,61801,MCO,0
"",LGW,752,51901,LCA,0
"",LGW,752,51939,NBE,0
"",LGW,752,51960,TFS,0
"",LGW,752 321 332,66457,FAO,0
"",LGW,752 321 753,51878,DLM,0
"",LGW,752 753,51844,ACE,0
"",LGW,752 753,51898,HRG,0
"",LGW,753,51952,SSH,0
"",LGW,753 752,51889,FUE,0
"",LGW,753 752 332,51849,AYT,0
"",LGW,75W,24757,KEF,0
"",LGW,75W,52993,ADB,0
"",LGW,75W,53011,ALC,0
"",LGW,75W,53060,BVC,0
"",LGW,75W,53063,CFU,0
"",LGW,75W,53065,CTA,0
"",LGW,75W,53079,DBV,0
"",LGW,75W,53127,FNC,0
"",LGW,75W,53423,SID,0
"",LGW,75W,53475,ACE,0
"",LGW,75W,53514,FUE,0
"",LGW,75W,53543,LPA,0
"",LGW,75W,53594,SID,0
"",LGW,75W 73H,53091,DLM,0
"",LGW,75W 73H,53308,NAP,0
"",LGW,75W 73H,53380,PFO,0
"",LGW,75W 73H,53455,TFS,0
"",LGW,75W 73H,53469,VRN,0
"",LGW,75W 73H,53569,NBE,0
"",LGW,75W 73H,53597,SSH,0
"",LGW,767,15973,POS,0
"",LGW,777,12766,LAS,0
"",LGW,777,12821,MCO,0
"",LGW,777,12881,TPA,0
"",LGW,777,14411,ANU,0
"",LGW,777,14431,BDA,0
"",LGW,777,14433,BGI,0
"",LGW,777,14480,CUN,0
"",LGW,777,14586,KIN,0
"",LGW,777,14589,LAS,0
"",LGW,777,14812,MCO,0
"",LGW,777,14829,MLE,0
"",LGW,777,14833,MRU,0
"",LGW,777,14915,TPA,0
"",LGW,777,14919,UVF,0
"",LGW,77W 388,23197,DXB,0
"",LGW,788,53068,CUN,0
"",LGW,788,53307,MRU,0
"",LGW,788,53403,PUJ,0
"",LGW,788,53498,CUN,0
"",LGW,DH4,15251,NQY,0
"",LGW,E95 AT7,30152,GCI,0
"",LHE,310,45745,BCN,0
"",LHE,310,45766,DMM,0
"",LHE,310,45850,KUL,0
"",LHE,310,45938,RUH,0
"",LHE,310 73H,45740,AUH,0
"",LHE,310 73H,45929,PEW,0
"",LHE,320,37422,KWI,0
"",LHE,320,43576,DMM,0
"",LHE,320,43579,DXB,0
"",LHE,320,43598,KWI,0
"",LHE,320,43613,MHD,0
"",LHE,320 346 332 345 77W,24093,AUH,0
"",LHE,320 734 333,43609,MCT,0
"",LHE,320 777 73H 310 737,45832,KHI,0
"",LHE,330,65638,JED,0
"",LHE,330 332,29903,BAH,0
"",LHE,333,43626,RUH,0
"",LHE,333,52069,BKK,0
"",LHE,333 320,43590,JED,0
"",LHE,333 77W 332,47410,DOH,0
"",LHE,346 332 77W,13062,AUH,0
"",LHE,733,32151,BHV,0
"",LHE,733,32156,KHI,0
"",LHE,733,32169,UET,0
"",LHE,734,43573,AUH,0
"",LHE,734,43634,UET,0
"",LHE,734 320,43594,KHI,0
"",LHE,737,45894,MCT,0
"",LHE,737,45971,UET,0
"",LHE,738,52574,IST,0
"",LHE,73G 333 738,65139,MCT,0
"",LHE,73H,45763,DEL,0
"",LHE,73H,45774,DXB,0
"",LHE,73H,45852,KWI,0
"",LHE,73H 310,45947,SHJ,0
"",LHE,73H 737,45743,BAH,0
"",LHE,74E,51424,JED,0
"",LHE,74E,51556,RUH,0
"",LHE,777,45752,CDG,0
"",LHE,777,45756,CPH,0
"",LHE,777,45815,JFK,0
"",LHE,777,45886,LHR,0
"",LHE,777,45890,MAN,0
"",LHE,777,45900,MED,0
"",LHE,777,45979,YYZ,0
"",LHE,777 310,45811,JED,0
"",LHE,77W,23198,DXB,0
"",LHE,ATR,45748,BHV,0
"",LHE,ATR 310 737,45794,ISB,0
"",LHE,ATR 737,45943,RYK,0
"",LHE,ATR 737,45961,SKZ,0
"",LHE,ATR 73H 737,45908,MUX,0
"",LHR,318,48103,OTP,0
"",LHR,319,8379,YYT,0
"",LHR,319,14435,BGO,0
"",LHR,319,14436,BHD,0
"",LHR,319,14495,DUB,0
"",LHR,319,14541,HAJ,0
"",LHR,319,14593,LBA,0
"",LHR,319,14793,LUX,0
"",LHR,319,14795,LYS,0
"",LHR,319,14892,RTM,0
"",LHR,319,14906,SVG,0
"",LHR,319,15758,LIN,0
"",LHR,319,22858,BHD,0
"",LHR,319,24127,BEG,0
"",LHR,319 320,1300,CGN,0
"",LHR,319 320,1614,STR,0
"",LHR,319 320,1656,TXL,0
"",LHR,319 320,14448,BLQ,0
"",LHR,319 320,14502,DUS,0
"",LHR,319 320,14557,IBZ,0
"",LHR,319 320,14831,MRS,0
"",LHR,319 320,14866,ORY,0
"",LHR,319 320,14881,PMI,0
"",LHR,319 320,14935,ZAG,0
"",LHR,319 320,32529,IBZ,0
"",LHR,319 320,44884,ZAG,0
"",LHR,319 320 321,14458,BRU,0
"",LHR,319 320 321,14459,BSL,0
"",LHR,319 320 321,14465,CDG,0
"",LHR,319 320 321,14810,MAN,0
"",LHR,319 320 321,14840,MXP,0
"",LHR,319 320 321,14849,NCE,0
"",LHR,319 320 321,14870,OSL,0
"",LHR,319 320 321,53722,LIS,0
"",LHR,319 321 320,14850,NCL,0
"",LHR,319 321 320,14904,STR,0
"",LHR,319 321 320 767,14530,GLA,0
"",LHR,319 733,35344,BEG,0
"",LHR,319 AR1,50261,BRU,0
"",LHR,319 CRJ,1450,HAM,0
"",LHR,320,14403,AGP,0
"",LHR,320,14460,BUD,0
"",LHR,320,14513,FAO,0
"",LHR,320,14526,GIB,0
"",LHR,320,14544,HEL,0
"",LHR,320,14574,JMK,0
"",LHR,320,14584,JTR,0
"",LHR,320,14585,KBP,0
"",LHR,320,14791,LIS,0
"",LHR,320,14871,OTP,0
"",LHR,320,14883,PRG,0
"",LHR,320,14903,SOF,0
"",LHR,320,14912,TIP,0
"",LHR,320,14929,WAW,0
"",LHR,320,18042,LCA,0
"",LHR,320,22928,DUB,0
"",LHR,320,23028,ORK,0
"",LHR,320,23051,SNN,0
"",LHR,320,32375,BIO,0
"",LHR,320,32558,LCG,0
"",LHR,320,39048,TIP,0
"",LHR,320,44842,RJK,0
"",LHR,320,44855,SPU,0
"",LHR,320,62203,BIO,0
"",LHR,320,62299,LCG,0
"",LHR,320 319,14854,OPO,0
"",LHR,320 319,14923,VCE,0
"",LHR,320 319,14925,VIE,0
"",LHR,320 319,37041,MLA,0
"",LHR,320 319,39627,GVA,0
"",LHR,320 319 321,14539,GVA,0
"",LHR,320 319 321,14542,HAM,0
"",LHR,320 319 321,14913,TLS,0
"",LHR,320 319 321,14938,ZRH,0
"",LHR,320 319 321 767,14429,BCN,0
"",LHR,320 319 E90,24569,SOF,0
"",LHR,320 321,14885,PSA,0
"",LHR,320 321 319,14534,GOT,0
"",LHR,320 321 319,14917,TXL,0
"",LHR,320 321 319,38621,MUC,0
"",LHR,320 321 319 767,14416,ARN,0
"",LHR,320 321 32A,39784,ZRH,0
"",LHR,320 32S 321,13471,LIN,0
"",LHR,320 332,40068,BEY,0
"",LHR,320 333 321,51105,SVO,0
"",LHR,320 767,14417,ATH,0
"",LHR,320 767,14560,IST,0
"",LHR,320 767 319,14524,FRA,0
"",LHR,320 767 319 321,14410,AMS,0
"",LHR,320 CR9,38143,DUS,0
"",LHR,321,14407,AMM,0
"",LHR,321,14432,BEY,0
"",LHR,321,14540,GYD,0
"",LHR,321,14616,LED,0
"",LHR,321 319 320,9347,CDG,0
"",LHR,321 319 320,14790,LIN,0
"",LHR,321 320,4280,ATH,0
"",LHR,321 320 319,14398,ABZ,0
"",LHR,321 320 319,14473,CPH,0
"",LHR,321 320 319,14838,MUC,0
"",LHR,321 320 345 333 342,32706,MAD,0
"",LHR,321 320 CR9,49882,CPH,0
"",LHR,321 32S 320,13314,FCO,0
"",LHR,321 767 320 319,14516,FCO,0
"",LHR,321 777,14914,TLV,0
"",LHR,32A,54219,TUN,0
"",LHR,32A 319 320 321 733,38306,FRA,0
"",LHR,32B 320 321,12696,HEL,0
"",LHR,330 321,47949,AMM,0
"",LHR,332,42137,PVG,0
"",LHR,332,58049,CMB,0
"",LHR,332 320,29904,BAH,0
"",LHR,332 343,48866,JNB,0
"",LHR,332 343,59469,JNB,0
"",LHR,333,4956,CLT,0
"",LHR,333,6459,PHL,0
"",LHR,333,8338,YYC,0
"",LHR,333,58117,ABZ,0
"",LHR,333,58215,EDI,0
"",LHR,333,58282,MAN,0
"",LHR,333,58815,CLT,0
"",LHR,333,60077,PHL,0
"",LHR,333,61714,BOM,0
"",LHR,333,61728,DXB,0
"",LHR,333,61741,IAD,0
"",LHR,333,65140,MCT,0
"",LHR,333 332,59198,DOH,0
"",LHR,333 346,61723,DEL,0
"",LHR,333 346 744,61746,JFK,0
"",LHR,333 738,41215,CAI,0
"",LHR,333 788 77W 346 332 77L,47411,DOH,0
"",LHR,343,40996,MRU,0
"",LHR,343,61817,ORD,0
"",LHR,346,43144,NRT,0
"",LHR,346,58244,JNB,0
"",LHR,346,61737,HKG,0
"",LHR,346,61748,JNB,0
"",LHR,346,61790,LOS,0
"",LHR,346,61814,NRT,0
"",LHR,346,61823,PVG,0
"",LHR,346 333,61731,EWR,0
"",LHR,346 343 744,61753,LAX,0
"",LHR,380,5670,KUL,0
"",LHR,380,40660,KUL,0
"",LHR,388,23199,DXB,0
"",LHR,388,46899,DXB,0
"",LHR,388 744,14578,JNB,0
"",LHR,388 777,14549,HKG,0
"",LHR,734 E95,39154,WAW,0
"",LHR,736,10081,ALG,0
"",LHR,737 F70 EMJ,36254,AMS,0
"",LHR,738,12124,CMN,0
"",LHR,738,41308,LXR,0
"",LHR,73G,12277,TNG,0
"",LHR,73G 738 73H 736 73W,50088,OSL,0
"",LHR,73H 73G 763 738,58387,VKO,0
"",LHR,73H 73W 736,49962,GOT,0
"",LHR,73W 73G 736 738 73H,50143,SVG,0
"",LHR,73W 73H 736 73G 717,49758,ARN,0
"",LHR,744,12630,DFW,0
"",LHR,744,12767,LAS,0
"",LHR,744,12856,PHX,0
"",LHR,744,12865,SFO,0
"",LHR,744,14399,ACC,0
"",LHR,744,14487,DFW,0
"",LHR,744,14536,GRU,0
"",LHR,744,14587,KWI,0
"",LHR,744,14590,LAS,0
"",LHR,744,14792,LOS,0
"",LHR,744,14815,MEX,0
"",LHR,744,14821,MIA,0
"",LHR,744,14846,NBO,0
"",LHR,744,14872,PEK,0
"",LHR,744,14875,PHX,0
"",LHR,744,14897,SFO,0
"",LHR,744,14932,YVR,0
"",LHR,744,61832,SFO,0
"",LHR,744 333,61806,MIA,0
"",LHR,744 388,12768,LAX,0
"",LHR,744 388,14591,LAX,0
"",LHR,744 777,12737,IAD,0
"",LHR,744 777,12738,IAH,0
"",LHR,744 777,12826,MIA,0
"",LHR,744 777,12864,SEA,0
"",LHR,744 777,14476,CPT,0
"",LHR,744 777,14504,DXB,0
"",LHR,744 777,14554,IAD,0
"",LHR,744 777,14555,IAH,0
"",LHR,744 777,14860,ORD,0
"",LHR,744 777,14893,RUH,0
"",LHR,744 777,14896,SEA,0
"",LHR,744 777,14898,SIN,0
"",LHR,744 77W 777,12747,JFK,0
"",LHR,747 346,52070,BKK,0
"",LHR,752,51792,ASB,0
"",LHR,752 777,56651,IAD,0
"",LHR,757,32093,TAS,0
"",LHR,757,35736,ALA,0
"",LHR,757,35816,TSE,0
"",LHR,75W,24758,KEF,0
"",LHR,763,6654,RDU,0
"",LHR,763,8086,YEG,0
"",LHR,763,8109,YHZ,0
"",LHR,763,8138,YOW,0
"",LHR,763,40774,RDU,0
"",LHR,763,57325,ORD,0
"",LHR,763,60263,RDU,0
"",LHR,763 752 777,56342,EWR,0
"",LHR,763 777,6286,ORD,0
"",LHR,763 777,59927,ORD,0
"",LHR,763 777 744,12846,ORD,0
"",LHR,763 77L 77W 333,8435,YYZ,0
"",LHR,763 788,56779,IAH,0
"",LHR,764,20350,BOS,0
"",LHR,764,21405,MSP,0
"",LHR,764,61807,MSP,0
"",LHR,764 333,61716,BOS,0
"",LHR,764 76W,20956,JFK,0
"",LHR,764 77L 76W,20168,ATL,0
"",LHR,767,12608,BWI,0
"",LHR,767,14404,ALA,0
"",LHR,767,14461,BWI,0
"",LHR,767,14462,CAI,0
"",LHR,767,14505,EBB,0
